,head,relation,tail
4132,7732,cause_desc,집중호우
4133,7733,cause_desc,집중호우
4134,7734,cause_desc,태풍 갈매기에 의한 집중호우
4135,7735,cause_desc,태풍 갈매기에 의한 집중호우
4136,7736,cause_desc,태풍 갈매기에 의한 집중호우
4137,7737,cause_desc,태풍 갈매기에 의한 집중호우
4138,7738,cause_desc,태풍 갈매기에 의한 집중호우
4139,7739,cause_desc,태풍 갈매기에 의한 집중호우
4140,7740,cause_desc,태풍 갈매기에 의한 집중호우
4141,7741,cause_desc,태풍 갈매기에 의한 집중호우
4142,7742,cause_desc,태풍 갈매기에 의한 집중호우
4143,7743,cause_desc,태풍 갈매기에 의한 집중호우
4144,7744,cause_desc,태풍 갈매기에 의한 집중호우
4145,7745,cause_desc,태풍 갈매기에 의한 집중호우
4146,7746,cause_desc,태풍 갈매기에 의한 집중호우
4147,7747,cause_desc,집중호우
4148,7748,cause_desc,집중호우
4149,7749,cause_desc,집중호우
4150,7750,cause_desc,집중호우
4151,7751,cause_desc,집중호우
4152,7752,cause_desc,제7호 태풍 갈매기의 영향으로 집중호우 및 하수역류
4153,7753,cause_desc,집중호우에 의한 침수
4154,7754,cause_desc,향산소하천 역류로 인한 주거 및 농경지 침수
4155,7755,cause_desc,남한강 수위상승으로 인한 주거지 침수
4156,7756,cause_desc,남한강 수위상승으로 인한 농경지 침수
4157,7757,cause_desc,남한강 수위상승으로 인한 주거지 및 농경지 침수
4158,7758,cause_desc,남한강 수위상승으로 인한 주거지 및 농경지 침수
4159,7759,cause_desc,충주댐 방류로 남한강 수위상승에 의한 침수
4160,7760,cause_desc,충주댐 방류로 남한강 수위상승에 의한 침수
4161,7761,cause_desc,충주댐 방류로 남한강 수위상승에 의한 침수
4162,7762,cause_desc,시곡천 역류 범람
4163,7763,cause_desc,충주댐 방류로 남한강 수위상승에 의한 침수
4164,7764,cause_desc,충주댐 방류로 남한강 수위상승에 의한 침수
4165,7765,cause_desc,충주댐 방류로 남한강 수위상승에 의한 침수
4166,7766,cause_desc,충주댐 방류로 남한강 수위상승에 의한 침수
4167,7767,cause_desc,충주댐 방류로 남한강 수위상승에 의한 침수
4168,7768,cause_desc,충주댐 방류로 남한강 수위상승에 의한 침수
4169,7769,cause_desc,충주댐 방류로 남한강 수위상승에 의한 침수
4170,7770,cause_desc,충주댐 방류로 남한강 수위상승에 의한 침수
4171,7771,cause_desc,충주댐 방류로 남한강 수위상승에 의한 침수
4172,7772,cause_desc,충주댐 방류로 남한강 수위상승에 의한 침수
4173,7773,cause_desc,충주댐 방류로 남한강 수위상승에 의한 침수
4174,7774,cause_desc,충주댐 방류로 남한강 수위상승에 의한 침수
4175,7775,cause_desc,충주댐 방류로 남한강 수위상승에 의한 침수
4176,7776,cause_desc,집중호우(괴산 칠성댐 방류) 및 내수에 의한 침수
4177,7777,cause_desc,충주댐 방류로 남한강 수위상승에 의한 침수
4178,7778,cause_desc,충주댐 방류로 남한강 수위상승에 의한 침수
4179,7779,cause_desc,집중호우에 의한 하천범람으로 농경지침수
4180,7780,cause_desc,집중호우에 의한 하천범람으로 농경지침수
4181,7781,cause_desc,집중호우에 의한 하천범람으로 농경지침수
4182,7782,cause_desc,집중호우에 의한 하천범람으로 농경지침수
4183,7783,cause_desc,집중호우에 의한 하천범람으로 농경지침수
4184,7784,cause_desc,집중호우에 의한 하천범람으로 농경지침수
4185,7785,cause_desc,집중호우에 의한 하천범람으로 농경지침수
4186,7786,cause_desc,집중호우에 의한 하천범람으로 농경지침수
4187,7787,cause_desc,집중호우에 의한 하천범람으로 농경지침수
4188,7788,cause_desc,집중호우에 의한 하천범람으로 농경지침수
4189,7789,cause_desc,농경지 매몰 및 침수
4190,7790,cause_desc,농경지 매몰 및 침수
4191,7791,cause_desc,농경지 매몰 및 침수
4192,7792,cause_desc,농경지 매몰 및 침수
4193,7793,cause_desc,농경지 매몰 및 침수
4194,7794,cause_desc,농경지 매몰 및 침수
4195,7795,cause_desc,농경지 매몰 및 침수
4196,7796,cause_desc,농경지 매몰 및 침수
4197,7797,cause_desc,농경지 매몰 및 침수
4198,7798,cause_desc,농경지 매몰 및 침수
4199,7799,cause_desc,농경지 매몰 및 침수
4200,7800,cause_desc,농경지 매몰 및 침수
4201,7801,cause_desc,농경지 매몰 및 침수
4202,7802,cause_desc,농경지 매몰 및 침수
4203,7803,cause_desc,농경지 매몰 및 침수
4204,7804,cause_desc,상류지역 우수유입
4205,7805,cause_desc,하천범람
4206,7806,cause_desc,도로변 우수유입
4207,7807,cause_desc,상류지역 우수유입
4208,7808,cause_desc,도로변 우수유입
4209,7809,cause_desc,도로변 우수유입
4210,7810,cause_desc,상류지역 우수유입
4211,7811,cause_desc,배수시설 미비로 인한 침수
4212,7812,cause_desc,하천범람
4213,7813,cause_desc,배수시설 미비 및 가옥배수 원활하지 않음
4214,7814,cause_desc,하천범람
4215,7815,cause_desc,하천범람 및 우수유입
4216,7816,cause_desc,하천범람 및 우수유입
4217,7817,cause_desc,복개하천 범람 및 우수유입
4218,7818,cause_desc,복개하천 범람 및 우수유입
4219,7819,cause_desc,복개하천 범람 및 우수유입
4220,7820,cause_desc,하천범람 우수유입
4221,7821,cause_desc,하천범람
4222,7822,cause_desc,하천범람 및 우수유입
4223,7823,cause_desc,하천범람 및 우수유입
4224,7824,cause_desc,우수유입에 의한 침수
4225,7825,cause_desc,하천범람 및 우수유입
4226,7826,cause_desc,우수유입에 의한 침수
4227,7827,cause_desc,하천범람 및 우수유입
4228,7828,cause_desc,하천범람 및 우수유입
4229,7829,cause_desc,상류 우수유입에 의한 침수
4230,7830,cause_desc,하천범람 및 우수유입
4231,7831,cause_desc,상류 우수유입에 의한 침수
4232,7832,cause_desc,상류 우수유입에 의한 침수
4233,7833,cause_desc,상류 우수유입에 의한 침수
4234,7834,cause_desc,상류 우수유입에 의한 침수
4235,7835,cause_desc,하천범람 및 우수유입
4236,7836,cause_desc,하천범람 및 우수유입
4237,7837,cause_desc,하천범람 및 우수유입
4238,7838,cause_desc,하천범람 및 우수유입
4239,7839,cause_desc,하천범람 및 우수유입
4240,7840,cause_desc,하천범람 및 우수유입
4241,7841,cause_desc,하천범람 및 우수유입
4242,7842,cause_desc,하천범람 및 우수유입
4243,7843,cause_desc,상류 우수유입에 따른 침수
4244,7844,cause_desc,하천범람 및 우수유입
4245,7845,cause_desc,상류 우수유입에 따른 침수
4246,7846,cause_desc,하천범람 및 우수유입
4247,7847,cause_desc,하천범람 및 우수유입
4248,7848,cause_desc,하천범람 및 우수유입
4249,7849,cause_desc,상류 우수유입에 따른 침수
4250,7850,cause_desc,상류 우수유입에 따른 침수
4251,7851,cause_desc,하천범람 및 우수유입
4252,7852,cause_desc,하천범람 및 우수유입
4253,7853,cause_desc,상류 우수유입에 따른 침수
4254,7854,cause_desc,상류 우수유입에 따른 침수
4255,7855,cause_desc,하천범람
4256,7856,cause_desc,하천범람
4257,7857,cause_desc,상류우수 유입에 의한 침수
4258,7858,cause_desc,하천범람
4259,7859,cause_desc,상류 우수유입에 따른 침수
4260,7860,cause_desc,농경지 매몰 및 침수
4261,7861,cause_desc,우수에 의한 내수침수
4262,7862,cause_desc,광범위한 지역으로부터 우수가 유입되어 내수에 의한 침수/ 농경지와 강바닥의 고저차이가 많이 나지 않아  강수위상승시 배수가 원활하지 못 함
4263,7863,cause_desc,광범위한 지역으로부터 우수가 유입되어 내수에 의한 침수/ 배수관의 크기가 작아 원활한 배수가 이루어지지 못함
4264,7864,cause_desc,하천범람
4265,7865,cause_desc,하천범람
4266,7866,cause_desc,침수 지역이 섬강과 접해있는 지역으로/ 장마시 섬강수위상승   으로인해 우수의 원활한 배수가 잘 이루어지지 않음
4267,7867,cause_desc,광범위한 지역의 농경지에서 지형이 낮은 곳으로 우수가 이동 흘러듬에 따른 내수에 의한 침수
4268,7868,cause_desc,농경지 중간에 배수관이 있으나/ 크기가 작고 급격히 높아진 섬강의 수위보다 낮은곳에 위치하여 원활한 배수가 이루어 지지 못함
4269,7869,cause_desc,침수지역은 제방이 일부구간만 제방이 설치되어있어 우천시 삼산천 수위가 올라감에 따라 농경지로 범람
4270,7870,cause_desc,폭우에 의한 우수가 주위보다 비교적 표고가 낮은 지역으로 흘러듬에 따른 내수에 의한 침수
4271,7871,cause_desc,광범위한 지역의 농경지에서 지형이 낮은 곳으로 우수가 이동 흘러듬에 따른 내수에 의한 침수
4272,7872,cause_desc,침수지역을 통과하는 구거의 범람과 주위에서 모여든 우수에 의한 침수
4273,7873,cause_desc,하천수위상승으로 역류
4274,7874,cause_desc,보와교량의 유수 방해 범람
4275,7875,cause_desc,하천수위상승으로 농수로 역류
4276,7876,cause_desc,하천수위상승으로 범람
4277,7877,cause_desc,보와교량의 유수 방해로 범람
4278,7878,cause_desc,하천수위상승으로 배수로역류
4279,7879,cause_desc,하천수위상승으로 범람
4280,7880,cause_desc,홍천강수위상승 농수로로 역류
4281,7881,cause_desc,홍천강수위상승 굴지천 역류
4282,7882,cause_desc,수위상승으로 배수안돼 역류
4283,7883,cause_desc,홍천강수위상승으로 배수구로 역류
4284,7884,cause_desc,홍천강수위상승 농수로로 역류
4285,7885,cause_desc,배수불량
4286,7886,cause_desc,농경지침수
4287,7887,cause_desc,배수불량
4288,7888,cause_desc,농경지침수
4289,7889,cause_desc,농경지침수
4290,7890,cause_desc,배수불량
4291,7891,cause_desc,농경지침수
4292,7892,cause_desc,배수불량
4293,7893,cause_desc,농경지침수
4294,7894,cause_desc,배수불량
4295,7895,cause_desc,배수불량
4296,7896,cause_desc,집중호우/도로붕괴
4297,7897,cause_desc,유수유입/집중호우
4298,7898,cause_desc,우수유입/집중호우
4299,7899,cause_desc,집중호우
4300,7900,cause_desc,집중호우
4301,7901,cause_desc,집중호우
4302,7902,cause_desc,집중호우
4303,7903,cause_desc,집중호우
4304,7904,cause_desc,집중호우
4305,7905,cause_desc,집중호우
4306,7906,cause_desc,집중호우
4307,7907,cause_desc,집중호우
4308,7908,cause_desc,집중호우
4309,7909,cause_desc,집중호우
4310,7910,cause_desc,우수유입/ 내수침수 및 주변하천 수위상승에 따른 역류
4311,7911,cause_desc,우수유입/ 내수침수 및 주변하천 수위상승에 따른 역류
4312,7912,cause_desc,하천역류 및 우수유입
4313,7913,cause_desc,하천역류 및 우수유입
4314,7914,cause_desc,하천범람
4315,7915,cause_desc,하천범람
4316,7916,cause_desc,하천역류 및 우수유입
4317,7917,cause_desc,하천범람
4318,7918,cause_desc,하천범람 및 우수유입
4319,7919,cause_desc,하천범람
4320,7920,cause_desc,하천범람
4321,7921,cause_desc,하천범람
4322,7922,cause_desc,집중호우로 임진강 수위 상승에 따른 도로 및 제방 범람에 의한 침수
4323,7923,cause_desc,집중호우로 임진강 수위 상승에 따른 도로 및 제방 범람에 의한 침수
4324,7924,cause_desc,집중호우에 따른 문산천 수위 상승으로 배수문이 차단되어 농경지내의 구거 범람에 의한 침수
4325,7925,cause_desc,집중호우에 따른 임진강 수위 상승으로 배수문을 차단하여 배수가 되지 않아 내수에 의한 침수
4326,7926,cause_desc,집중호우에 따른 문산천 수위 상승으로 배수문이 차단되어 농경지내의 구거 범람에 의한 침수
4327,7927,cause_desc,집중호우에 따른 갈곡천 수위 상승으로 배수문이 차단되어 농경지내의 구거 범람에 의한 침수
4328,7928,cause_desc,집중호우에 따른 문산천 수위 상승으로 배수문이 차단되어 농경지내의 구거 범람에 의한 침수
4329,7929,cause_desc,집중호우에 따른 문산천 수위 상승으로 배수문이 차단되어 농경지내의 구거 범람에 의한 침수
4330,7930,cause_desc,집중호우에 따른 문산천 수위 상승으로 배수문이 차단되어 농경지내의 구거 범람에 의한 침수
4331,7931,cause_desc,집중호우에 따른 대위지천 수위 상승으로 배수문이 차단되어 농경지내의 구거 범람에 의한 침수
4332,7932,cause_desc,집중호우에 따른 공릉천 수위 상승으로 배수문이 차단되어 농경지내의 구거 범람에 의한 침수
4333,7933,cause_desc,집중호우에 따른 청룡두천 수위 상승으로 배수문이 차단되어 농경지내의 구거 범람에 의한 침수
4334,7934,cause_desc,집중호우에 따른 공릉천 및 장진천 수위 상승으로 배수문이 차단되어 농경지내의 구거 범람에 의한 부분 침수
4335,7935,cause_desc,집중호우로 인한 하수 범람
4336,7936,cause_desc,집중호우
4337,7937,cause_desc,집중호우로 인한 하천 범람
4338,7938,cause_desc,집중호우로 인한 하천 범람
4339,7939,cause_desc,집중호우로 인한 하천 범람
4340,7940,cause_desc,집중호우로 인한 하천 범람
4341,7941,cause_desc,집중호우로 인한 바닷물 역류
4342,7942,cause_desc,2009년 7월 국지성 집중호우
4343,7943,cause_desc,2009년 7월 국지성 집중호우
4344,7944,cause_desc,2009년 7월 국지성 집중호우
4345,7945,cause_desc,2009년 7월 국지성 집중호우
4346,7946,cause_desc,집중호우로 인한 제방 붕괴
4347,7947,cause_desc,집중호우로 인한 제방 붕괴
4348,7948,cause_desc,집중호우로 주택 및 상가침수
4349,7949,cause_desc,집중호우로 인한 하천 범람
4350,7950,cause_desc,집중호우로 인한 하천 범람
4351,7951,cause_desc,집중호우에 의한 제방 붕괴
4352,7952,cause_desc,태풍 갈매기에 의한 집중호우
4353,7953,cause_desc,집중호우
4354,7954,cause_desc,집중호우
4355,7955,cause_desc,집중호우
4356,7956,cause_desc,집중호우
4357,7957,cause_desc,집중호우
4358,7958,cause_desc,집중호우
4359,7959,cause_desc,집중호우
4360,7960,cause_desc,집중호우
4361,7961,cause_desc,집중호우
4362,7962,cause_desc,집중호우
4363,7963,cause_desc,집중호우
4364,7964,cause_desc,집중호우
4365,7965,cause_desc,집중호우
4366,7966,cause_desc,집중호우
4367,7967,cause_desc,집중호우에 의한 침수
4368,7968,cause_desc,집중호우로 주택/ 농경지 침수
